plant_id,plant_lat,plant_lon,TZ,UTCOffset
10017,37.5392,-76.8053,America/New_York,-5
10025,43.1969,-77.6289,America/New_York,-5
10029,42.45,-70.9739,America/New_York,-5
10030,39.1467,-75.5461,America/New_York,-5
10034,37.0001,-121.5367,America/Los_Angeles,-8
10043,39.7914,-75.4081,America/New_York,-5
10071,36.8703,-76.3519,America/New_York,-5
10075,47.5314,-90.9111,America/Chicago,-6
10099,39.7661,-75.4242,America/New_York,-5
10111,42.6603,-83.2983,America/Detroit,-5
10113,40.79,-76.1984,America/New_York,-5
10143,40.55,-78.8,America/New_York,-5
10151,39.5611,-80.1642,America/New_York,-5
10156,36.6183,-120.1,America/Los_Angeles,-8
10169,33.8759,-118.2491,America/Los_Angeles,-8
10176,42.3414,-71.0311,America/New_York,-5
10190,42.5375,-73.7433,America/New_York,-5
10244,39.3265,-82.9744,America/New_York,-5
10252,36.5489,-82.5667,America/New_York,-5
10294,36.225,-121.1278,America/Los_Angeles,-8
10298,29.6225,-95.0458,America/Chicago,-6
10307,42.0925,-71.4833,America/New_York,-5
10308,40.439,-74.3444,America/New_York,-5
10328,42.7178,-84.4836,America/Detroit,-5
10333,28.5814,-82.4303,America/New_York,-5
10343,40.8092,-76.4539,America/New_York,-5
10349,39.1365,-121.6397,America/Los_Angeles,-8
10350,39.0536,-121.6942,America/Los_Angeles,-8
10377,37.2939,-77.2697,America/New_York,-5
10378,33.9444,-78.0125,America/New_York,-5
10379,36.435,-78.9619,America/New_York,-5
10380,34.6474,-78.6407,America/New_York,-5
10381,35.0225,-77.8575,America/New_York,-5
10382,34.59,-78.9968,America/New_York,-5
10384,36.0378,-77.7542,America/New_York,-5
10398,41.4739,-81.6728,America/New_York,-5
10405,36.547,-119.578,America/Los_Angeles,-8
10464,44.0361,-75.7712,America/New_York,-5
10474,41.68,-87.4264,America/Chicago,-6
10485,39.2135,-76.4727,America/New_York,-5
10525,35.1285,-77.17,America/New_York,-5
10566,39.6928,-75.4867,America/New_York,-5
10567,41.9227,-72.6255,America/New_York,-5
10603,40.455,-78.7472,America/New_York,-5
10617,43.8861,-75.4342,America/New_York,-5
10619,42.5083,-78.0661,America/New_York,-5
10620,43.9842,-75.6225,America/New_York,-5
10621,43.0667,-76.2246,America/New_York,-5
10633,37.2914,-77.2821,America/New_York,-5
10641,40.4748,-78.7021,America/New_York,-5
10649,35.4192,-118.9266,America/Los_Angeles,-8
10650,35.4837,-119.0299,America/Los_Angeles,-8
10670,29.7192,-95.2278,America/Chicago,-6
10671,35.1931,-94.6458,America/Chicago,-6
10672,30.4219,-81.6079,America/New_York,-5
10675,41.4282,-72.1005,America/New_York,-5
10676,40.6558,-80.3556,America/New_York,-5
10678,39.5944,-78.7456,America/New_York,-5
10682,40.2415,-103.631,America/Denver,-7
10698,42.3049,-85.5783,America/Detroit,-5
10725,42.5744,-73.8592,America/New_York,-5
10726,42.156,-72.5292,America/New_York,-5
10729,35.0828,-90.1372,America/Chicago,-6
10741,29.6255,-95.067,America/Chicago,-6
10743,39.6397,-79.9606,America/New_York,-5
10745,43.5861,-84.2242,America/Detroit,-5
10751,39.9175,-75.1192,America/New_York,-5
10761,36.2317,-115.1235,America/Los_Angeles,-8
10771,37.2969,-77.2833,America/New_York,-5
10773,37.1183,-79.2726,America/New_York,-5
10774,36.6525,-76.9953,America/New_York,-5
10788,38.2431,-81.556,America/New_York,-5
10797,36.2756,-86.6644,America/Chicago,-6
10802,42.64,-71.323,America/New_York,-5
10803,44.7258,-75.4417,America/New_York,-5
10805,40.6781,-74.2744,America/New_York,-5
10812,32.705,-117.189,America/Los_Angeles,-8
10822,44.6062,-84.6901,America/Detroit,-5
10823,42.3497,-70.9601,America/New_York,-5
10849,47.286,-91.26,America/Chicago,-6
10865,39.8675,-88.885,America/Chicago,-6
10866,40.6776,-89.6069,America/Chicago,-6
10867,39.8466,-88.9261,America/Chicago,-6
10870,40.9282,-76.0416,America/New_York,-5
50002,42.4564,-73.2181,America/New_York,-5
50006,40.6322,-74.2156,America/New_York,-5
50012,38.1366,-81.279,America/New_York,-5
50030,30.2861,-93.2917,America/Chicago,-6
50039,40.8737,-75.9936,America/New_York,-5
50044,40.0008,-83.0158,America/New_York,-5
50074,39.8103,-75.4281,America/New_York,-5
50109,33.6968,-95.5577,America/Chicago,-6
50130,40.6672,-80.3465,America/New_York,-5
50131,36.1807,-120.3885,America/Los_Angeles,-8
50137,29.2639,-95.8997,America/Chicago,-6
50151,38.3688,-81.6786,America/New_York,-5
50188,35.2081,-77.1242,America/New_York,-5
50189,35.8628,-76.7831,America/New_York,-5
50202,43.0804,-79.0082,America/New_York,-5
50240,40.4172,-86.9117,America/Indiana/Indianapolis,-5
50243,44.5739,-68.8033,America/New_York,-5
50244,35.535,-82.8411,America/New_York,-5
50245,34.735,-87.3108,America/Chicago,-6
50247,39.4086,-84.5622,America/New_York,-5
50254,36.4769,-77.6414,America/New_York,-5
50279,41.4844,-75.5403,America/New_York,-5
50282,39.4722,-79.0575,America/New_York,-5
50292,40.7469,-73.4994,America/New_York,-5
50296,35.0442,-88.2652,America/Chicago,-6
50368,42.4428,-76.4764,America/New_York,-5
50385,40.7197,-74.13,America/New_York,-5
50397,39.8717,-76.8664,America/New_York,-5
50410,39.8439,-75.3575,America/New_York,-5
50449,42.6544,-78.0772,America/New_York,-5
50450,43.4682,-76.4965,America/New_York,-5
50451,42.9671,-78.9182,America/New_York,-5
50458,43.25,-73.8125,America/New_York,-5
50463,41.573,-76.0426,America/New_York,-5
50472,43.0839,-79.0056,America/New_York,-5
50479,37.534,-79.357,America/New_York,-5
50481,36.5192,-82.535,America/New_York,-5
50491,39.7475,-80.8547,America/New_York,-5
50497,40.6553,-74.1124,America/New_York,-5
50498,41.7639,-72.6925,America/New_York,-5
50555,36.4525,-77.6594,America/New_York,-5
50558,35.442,-97.6477,America/Chicago,-6
50561,39.8746,-75.1592,America/New_York,-5
50607,39.9422,-75.1875,America/New_York,-5
50611,40.6191,-76.45,America/New_York,-5
50612,35.3195,-119.662,America/Los_Angeles,-8
50615,32.4925,-100.3628,America/Chicago,-6
50625,30.0639,-94.0703,America/Chicago,-6
50627,41.4167,-88.1833,America/Chicago,-6
50628,39.84,-75.2583,America/New_York,-5
50651,43.0653,-76.2086,America/New_York,-5
50707,40.0979,-104.7745,America/Denver,-7
50729,40.3097,-79.8819,America/New_York,-5
50730,33.4833,-86.9261,America/Chicago,-6
50732,40.3925,-79.8564,America/New_York,-5
50733,41.6133,-87.3281,America/Chicago,-6
50736,41.7132,-71.8223,America/New_York,-5
50744,43.0803,-75.6003,America/New_York,-5
50776,40.8556,-75.8781,America/New_York,-5
50797,40.7364,-74.1286,America/New_York,-5
50799,40.4586,-74.3327,America/New_York,-5
50806,34.1519,-79.5587,America/New_York,-5
50815,29.8169,-95.1086,America/Chicago,-6
50835,44.217,-86.2906,America/Detroit,-5
50852,40.9056,-74.1308,America/New_York,-5
50864,35.9359,-120.8405,America/Los_Angeles,-8
50865,35.9515,-120.8679,America/Los_Angeles,-8
50879,40.7817,-76.1781,America/New_York,-5
50888,40.6917,-75.4792,America/New_York,-5
50900,37.7997,-79.9946,America/New_York,-5
50949,27.6364,-81.9636,America/New_York,-5
50951,39.5472,-110.3917,America/Denver,-7
50956,35.2964,-84.7569,America/New_York,-5
50965,41.6325,-83.5042,America/New_York,-5
50966,37.4964,-77.4319,America/New_York,-5
50974,41.2678,-79.8114,America/New_York,-5
50976,27.0393,-80.5144,America/New_York,-5
50978,43.0611,-76.0819,America/New_York,-5
51000,40.1291,-87.6236,America/Chicago,-6
51030,42.0099,-71.6701,America/New_York,-5
52007,36.6009,-78.53,America/New_York,-5
52019,37.8181,-77.4478,America/New_York,-5
52026,41.6728,-70.9989,America/New_York,-5
52056,40.7259,-73.5885,America/New_York,-5
52071,30.5681,-97.0614,America/Chicago,-6
52087,36.7743,-76.3119,America/New_York,-5
52088,29.3787,-94.944,America/Chicago,-6
52089,37.3451,-80.764,America/New_York,-5
52106,39.9058,-75.2122,America/New_York,-5
52130,41.6703,-87.4803,America/Chicago,-6
52140,32.4167,-86.4667,America/Chicago,-6
52149,40.2128,-75.3022,America/New_York,-5
52151,33.8872,-80.6397,America/New_York,-5
52152,36.6803,-76.9128,America/New_York,-5
52168,40.8697,-73.8258,America/New_York,-5
52176,32.2722,-101.4222,America/Chicago,-6
52193,39.5936,-75.6337,America/New_York,-5
54034,42.63,-73.75,America/New_York,-5
54035,36.4364,-77.6167,America/New_York,-5
54041,43.1622,-78.7453,America/New_York,-5
54056,41.861,-71.407,America/New_York,-5
54076,42.0875,-78.4578,America/New_York,-5
54081,37.4556,-77.4308,America/New_York,-5
54096,32.425,-86.8694,America/Chicago,-6
54099,43.8914,-73.3961,America/New_York,-5
54114,40.6417,-73.7778,America/New_York,-5
54131,43.0483,-78.8539,America/New_York,-5
54144,41.1776,-79.4418,America/New_York,-5
54149,40.9168,-73.1292,America/New_York,-5
54207,41.2119,-80.8176,America/New_York,-5
54216,33.3278,-86.3583,America/Chicago,-6
54236,41.3319,-72.0792,America/New_York,-5
54238,37.9416,-121.3273,America/Los_Angeles,-8
54276,35.9069,-79.0617,America/New_York,-5
54304,38.2667,-77.3147,America/New_York,-5
54324,42.0099,-71.6701,America/New_York,-5
54344,40.422,-80.5955,America/New_York,-5
54365,27.8708,-81.8253,America/New_York,-5
54415,44.2634,-85.4348,America/Detroit,-5
54416,40.8419,-75.0675,America/New_York,-5
54423,28.9158,-81.676,America/New_York,-5
54424,28.3744,-82.1892,America/New_York,-5
54425,43.0393,-76.143,America/New_York,-5
54426,27.8489,-81.8775,America/New_York,-5
54466,28.4422,-81.4119,America/New_York,-5
54476,48.9905,-122.2733,America/Los_Angeles,-8
54532,40.4967,-80.0756,America/New_York,-5
54537,48.8283,-122.6853,America/Los_Angeles,-8
54547,43.495,-76.4508,America/New_York,-5
54556,41.7775,-87.8233,America/Chicago,-6
54571,42.202,-79.8425,America/New_York,-5
54574,44.7132,-73.4557,America/New_York,-5
54586,42.6308,-71.3133,America/New_York,-5
54592,44.9503,-74.8928,America/New_York,-5
54593,42.9828,-78.1592,America/New_York,-5
54605,41.75,-72.6347,America/New_York,-5
54634,40.8222,-76.1736,America/New_York,-5
54638,41.4908,-78.6767,America/New_York,-5
54640,40.0613,-74.1686,America/New_York,-5
54657,41.6242,-72.0417,America/New_York,-5
54658,28.0542,-81.8058,America/New_York,-5
54694,32.7286,-114.6542,America/Phoenix,-7
54749,33.1185,-117.0995,America/Los_Angeles,-8
54751,43.0841,-83.6743,America/Detroit,-5
54755,36.4364,-77.6167,America/New_York,-5
54761,45.8042,-119.37,America/Los_Angeles,-8
54768,35.4837,-119.0298,America/Los_Angeles,-8
54785,39.9417,-75.1883,America/New_York,-5
54795,39.2749,-76.5945,America/New_York,-5
54802,32.175,-85.0311,America/Chicago,-6
54805,42.1292,-71.5122,America/New_York,-5
54814,36.7367,-107.9417,America/Denver,-7
54817,32.3994,-97.4078,America/Chicago,-6
54832,38.6681,-76.8678,America/New_York,-5
54844,38.1245,-78.2031,America/New_York,-5
54854,36.1392,-115.034,America/Los_Angeles,-8
54907,42.3611,-71.0934,America/New_York,-5
54914,40.6994,-73.9758,America/New_York,-5
54915,43.94,-86.4247,America/Detroit,-5
55010,44.7956,-92.9119,America/Chicago,-6
55011,42.8543,-88.7297,America/Chicago,-6
55015,29.0728,-95.745,America/Chicago,-6
55026,41.8312,-71.1239,America/New_York,-5
55029,44.4489,-88.0731,America/Chicago,-6
55031,44.5047,-70.2403,America/New_York,-5
55039,35.026,-106.644,America/Denver,-7
55040,32.4853,-83.6036,America/New_York,-5
55041,42.0476,-72.6478,America/New_York,-5
55042,41.1692,-73.1844,America/New_York,-5
55043,35.0727,-81.613,America/New_York,-5
55047,29.7233,-95.1769,America/Chicago,-6
55048,41.6417,-71.17,America/New_York,-5
55061,33.3516,-84.9996,America/New_York,-5
55062,30.5924,-95.9178,America/Chicago,-6
55063,34.3345,-89.9272,America/Chicago,-6
55064,35.6957,-101.36,America/Chicago,-6
55065,32.9728,-102.7417,America/Chicago,-6
55068,44.8236,-68.7106,America/New_York,-5
55075,34.2181,-91.9025,America/Chicago,-6
55076,33.3761,-89.2183,America/Chicago,-6
55077,35.7867,-114.9928,America/Los_Angeles,-8
55079,42.1127,-72.0152,America/New_York,-5
55081,35.5438,-89.198,America/Chicago,-6
55086,27.8881,-97.2572,America/Chicago,-6
55087,42.82,-85.9988,America/Detroit,-5
55088,42.3026,-83.154,America/Detroit,-5
55089,29.9861,-90.4575,America/Chicago,-6
55091,32.4302,-97.0537,America/Chicago,-6
55096,41.6317,-87.1728,America/Chicago,-6
55097,33.6314,-95.589,America/Chicago,-6
55098,26.208,-98.3992,America/Chicago,-6
55100,44.5303,-70.5219,America/New_York,-5
55101,42.2797,-85.4922,America/Detroit,-5
55102,45.0291,-84.7332,America/Detroit,-5
55103,42.174,-121.8112,America/Los_Angeles,-8
55104,30.0444,-93.7716,America/Chicago,-6
55107,41.8017,-71.5186,America/New_York,-5
55109,42.0931,-88.2397,America/Chicago,-6
55110,39.4522,-84.465,America/New_York,-5
55111,39.9208,-87.445,America/Indiana/Indianapolis,-5
55112,39.0531,-121.6939,America/Los_Angeles,-8
55113,39.8743,-75.1595,America/New_York,-5
55116,36.3297,-79.8297,America/New_York,-5
55117,30.221,-93.2826,America/Chicago,-6
55120,30.0561,-93.7539,America/Chicago,-6
55123,26.3403,-98.19,America/Chicago,-6
55124,35.0517,-114.1334,America/Phoenix,-7
55126,41.2239,-73.1,America/New_York,-5
55127,40.2201,-103.679,America/Denver,-7
55128,33.8147,-83.6969,America/New_York,-5
55129,32.9042,-111.7889,America/Phoenix,-7
55131,41.4797,-88.2581,America/Chicago,-6
55132,32.0164,-94.6189,America/Chicago,-6
55135,44.1934,-88.5055,America/Chicago,-6
55137,29.5932,-97.9724,America/Chicago,-6
55138,32.5412,-85.0384,America/New_York,-5
55139,32.3347,-97.7344,America/Chicago,-6
55141,33.3577,-84.9912,America/New_York,-5
55144,29.7806,-97.9894,America/Chicago,-6
55146,35.9833,-95.9346,America/Chicago,-6
55148,39.0717,-87.0128,America/Indiana/Indianapolis,-5
55149,41.8736,-71.8947,America/New_York,-5
55151,35.2956,-119.5919,America/Los_Angeles,-8
55153,29.6237,-98.1395,America/Chicago,-6
55154,30.1478,-97.27,America/Chicago,-6
55164,38.3902,-85.4133,America/New_York,-5
55165,30.1603,-93.3458,America/Chicago,-6
55166,35.0786,-81.575,America/New_York,-5
55168,30.1458,-97.55,America/Chicago,-6
55170,42.9043,-71.4251,America/New_York,-5
55172,31.8594,-97.3586,America/Chicago,-6
55173,30.4284,-92.4112,America/Chicago,-6
55174,41.5001,-87.5958,America/Chicago,-6
55176,32.4472,-94.6917,America/Chicago,-6
55177,34.8678,-114.5317,America/Phoenix,-7
55178,38.7931,-94.3006,America/Chicago,-6
55179,47.7861,-116.9214,America/Los_Angeles,-8
55182,35.2097,-119.585,America/Los_Angeles,-8
55183,41.7749,-89.6067,America/Chicago,-6
55187,29.8356,-95.1242,America/Chicago,-6
55188,41.7146,-90.2802,America/Chicago,-6
55192,28.1289,-81.0978,America/New_York,-5
55193,40.4219,-75.9353,America/New_York,-5
55196,40.5447,-79.7678,America/New_York,-5
55197,33.6464,-88.2717,America/Chicago,-6
55198,38.1933,-82.6042,America/New_York,-5
55199,41.4388,-88.1236,America/Chicago,-6
55200,39.6692,-105.0018,America/Denver,-7
55201,40.4705,-88.3987,America/Chicago,-6
55202,38.1114,-89.3467,America/Chicago,-6
55204,38.7619,-89.0128,America/Chicago,-6
55206,27.8139,-97.4283,America/Chicago,-6
55207,40.0197,-105.202,America/Denver,-7
55210,32.1134,-106.848,America/Denver,-7
55211,42.1113,-71.4529,America/New_York,-5
55212,42.0575,-71.5172,America/New_York,-5
55215,31.8378,-102.3278,America/Chicago,-6
55216,41.4092,-88.3292,America/Chicago,-6
55217,38.03,-121.8708,America/Los_Angeles,-8
55218,32.3781,-90.2169,America/Chicago,-6
55219,34.98,-90.0406,America/Chicago,-6
55220,33.0142,-89.6758,America/Chicago,-6
55221,34.5923,-92.2166,America/Chicago,-6
55222,41.3937,-87.9437,America/Chicago,-6
55223,32.3194,-96.6739,America/Chicago,-6
55224,38.6716,-87.2931,America/Indiana/Vincennes,-5
55225,36.0119,-95.6967,America/Chicago,-6
55226,31.8907,-96.1128,America/Chicago,-6
55228,40.0747,-84.6147,America/New_York,-5
55229,40.6206,-85.3057,America/Indiana/Indianapolis,-5
55230,33.101,-97.9574,America/Chicago,-6
55231,39.8622,-75.3361,America/New_York,-5
55232,37.0286,-88.3958,America/Chicago,-6
55233,41.2908,-79.8061,America/New_York,-5
55234,39.3092,-91.5369,America/Chicago,-6
55236,41.8287,-89.4054,America/Chicago,-6
55237,39.2794,-88.4772,America/Chicago,-6
55238,42.2403,-89.1025,America/Chicago,-6
55239,40.4481,-74.3497,America/New_York,-5
55241,30.7478,-88.0575,America/Chicago,-6
55242,30.5661,-87.115,America/Chicago,-6
55243,40.7864,-73.9133,America/New_York,-5
55244,33.8376,-83.6996,America/New_York,-5
55245,39.7983,-88.3501,America/Chicago,-6
55247,39.7139,-83.1778,America/New_York,-5
55248,39.7286,-84.2106,America/New_York,-5
55250,41.4405,-87.7528,America/Chicago,-6
55251,36.2454,-88.612,America/Chicago,-6
55253,41.4297,-87.6187,America/Chicago,-6
55259,41.6739,-87.4778,America/Chicago,-6
55262,41.3989,-83.6411,America/New_York,-5
55263,40.7167,-82.789,America/New_York,-5
55264,41.4077,-84.1092,America/New_York,-5
55267,32.911,-84.3059,America/New_York,-5
55269,34.9939,-90.039,America/Chicago,-6
55270,42.2488,-84.3767,America/Detroit,-5
55271,32.6514,-86.7386,America/Chicago,-6
55276,38.3681,-82.5339,America/New_York,-5
55279,41.8151,-88.2265,America/Chicago,-6
55281,41.7181,-87.5449,America/Chicago,-6
55282,33.3417,-112.8897,America/Phoenix,-7
55283,38.6281,-104.7069,America/Denver,-7
55284,38.3441,-82.5938,America/New_York,-5
55285,36.6644,-82.1044,America/New_York,-5
55286,28.3661,-80.7947,America/New_York,-5
55292,34.6292,-87.0214,America/Chicago,-6
55293,34.6397,-87.0639,America/Chicago,-6
55294,43.6576,-70.3772,America/New_York,-5
55295,33.6157,-114.6865,America/Los_Angeles,-8
55296,41.6835,-87.5563,America/Chicago,-6
55297,42.3231,-86.2925,America/Detroit,-5
55298,40.1464,-74.7406,America/New_York,-5
55299,29.7189,-95.2319,America/Chicago,-6
55304,31.3869,-84.0819,America/New_York,-5
55306,32.9761,-112.694,America/Phoenix,-7
55308,37.0467,-88.3506,America/Chicago,-6
55317,42.2417,-70.9653,America/New_York,-5
55318,28.4933,-80.7825,America/New_York,-5
55320,33.0583,-97.9103,America/Chicago,-6
55322,36.3853,-114.9228,America/Los_Angeles,-8
55327,29.7731,-94.9019,America/Chicago,-6
55328,45.7934,-119.313,America/Los_Angeles,-8
55332,33.0917,-82.9803,America/New_York,-5
55333,38.0167,-121.8439,America/Los_Angeles,-8
55334,39.2242,-88.7594,America/Chicago,-6
55337,40.3509,-76.3658,America/New_York,-5
55340,35.8619,-90.0253,America/Chicago,-6
55343,32.2983,-107.78,America/Denver,-7
55345,32.5733,-116.9153,America/Los_Angeles,-8
55347,40.6383,-79.3503,America/New_York,-5
55348,41.4774,-83.4616,America/New_York,-5
55349,39.3328,-81.3639,America/New_York,-5
55350,40.0935,-82.0267,America/New_York,-5
55357,29.4731,-95.6244,America/Chicago,-6
55358,30.2588,-93.7353,America/Chicago,-6
55364,39.3922,-87.5103,America/Indiana/Indianapolis,-5
55365,29.702,-95.071,America/Chicago,-6
55372,33.4759,-113.1133,America/Phoenix,-7
55375,40.7825,-73.8964,America/New_York,-5
55377,39.7475,-79.8388,America/New_York,-5
55380,33.2961,-92.5933,America/Chicago,-6
55381,37.9892,-75.54,America/New_York,-5
55382,34.7094,-84.9182,America/New_York,-5
55386,33.8692,-81.0183,America/New_York,-5
55391,42.9767,-89.0492,America/Chicago,-6
55392,42.4776,-87.895,America/Chicago,-6
55393,37.2169,-121.7439,America/Los_Angeles,-8
55395,34.183,-90.5621,America/Chicago,-6
55397,39.5798,-81.6571,America/New_York,-5
55400,35.2802,-119.4699,America/Los_Angeles,-8
55401,39.0839,-82.3328,America/New_York,-5
55402,43.1864,-84.8429,America/Detroit,-5
55404,30.2292,-91.065,America/Chicago,-6
55405,42.2728,-73.8492,America/New_York,-5
55406,32.2792,-81.2842,America/New_York,-5
55409,33.5883,-85.9731,America/Chicago,-6
55411,33.0,-85.9031,America/Chicago,-6
55412,28.0525,-81.8083,America/New_York,-5
55414,28.3665,-82.5591,America/New_York,-5
55415,27.5242,-81.9236,America/New_York,-5
55417,38.6996,-88.5392,America/Chicago,-6
55418,34.2963,-92.8683,America/Chicago,-6
55419,30.3215,-91.2392,America/Chicago,-6
55422,27.2272,-81.8092,America/New_York,-5
55433,30.2825,-92.5994,America/Chicago,-6
55438,41.9997,-88.2445,America/Chicago,-6
55439,37.8667,-78.3813,America/New_York,-5
55440,32.6503,-86.7386,America/Chicago,-6
55447,39.0183,-92.2633,America/Chicago,-6
55451,34.8358,-89.2017,America/Chicago,-6
55453,38.5569,-104.6875,America/Denver,-7
55455,33.33,-112.84,America/Phoenix,-7
55457,35.2979,-97.5896,America/Chicago,-6
55463,35.6853,-97.2242,America/Chicago,-6
55464,29.7153,-95.1361,America/Chicago,-6
55467,32.7056,-92.0697,America/Chicago,-6
55470,29.3775,-94.9328,America/Chicago,-6
55477,44.2853,-105.3841,America/Denver,-7
55478,44.1212,-103.2608,America/Denver,-7
55479,44.2862,-105.3843,America/Denver,-7
55480,32.7563,-96.4916,America/Chicago,-6
55481,33.3451,-112.8638,America/Phoenix,-7
55482,45.8114,-120.833,America/Los_Angeles,-8
55494,39.5617,-119.5175,America/Los_Angeles,-8
55496,40.1083,-88.5986,America/Chicago,-6
55499,38.3989,-121.9239,America/Los_Angeles,-8
55501,34.6831,-95.9349,America/Chicago,-6
55502,39.0913,-84.8667,America/New_York,-5
55503,39.5314,-81.7172,America/New_York,-5
55504,39.2038,-103.7005,America/Denver,-7
55505,39.9414,-104.6817,America/Denver,-7
55508,36.6531,-120.5797,America/Los_Angeles,-8
55510,32.5622,-116.9433,America/Los_Angeles,-8
55512,32.7971,-116.972,America/Los_Angeles,-8
55513,33.1221,-117.117,America/Los_Angeles,-8
55514,36.4178,-114.9622,America/Los_Angeles,-8
55516,39.8592,-79.9182,America/New_York,-5
55517,41.4486,-72.8358,America/New_York,-5
55518,34.5953,-117.3647,America/Los_Angeles,-8
55522,32.9285,-111.5899,America/Phoenix,-7
55524,39.738,-76.3072,America/New_York,-5
55538,33.1261,-117.1172,America/Los_Angeles,-8
55540,32.5914,-117.0586,America/Los_Angeles,-8
55541,33.9114,-116.5533,America/Los_Angeles,-8
55542,32.5672,-116.9444,America/Los_Angeles,-8
55544,42.1727,-121.8144,America/Los_Angeles,-8
55558,44.2717,-88.3011,America/Chicago,-6
55600,42.1073,-75.9283,America/New_York,-5
55620,32.6914,-92.0192,America/Chicago,-6
55622,40.6663,-112.031,America/Denver,-7
55625,38.2419,-121.8551,America/Los_Angeles,-8
55626,38.2216,-121.8683,America/Los_Angeles,-8
55627,38.2271,-121.844,America/Los_Angeles,-8
